drugbank_id,gene_symbol
DB01956,BAAT
DB01956,SLC36A1
DB01956,SLC15A1
DB01959,PDE4B
DB01959,PDE4D
DB01960,DCPS
DB01960,EIF4E
DB01961,RNASE1
DB01962,HCK
DB01962,SRC
DB01962,KIT
DB01963,CTRB1
DB01964,CA2
DB01966,PSAP
DB01970,PDE3B
DB01972,GUK1
DB01972,GMPR
DB01972,PDE5A
DB01972,HINT1
DB01972,ATIC
DB01972,TGM3
DB01977,PLAU
DB01983,ARG1
DB01988,MAPK14
DB01992,CRAT
DB01992,HMGCR
DB01992,ACAT2
DB01992,PCAF
DB01996,MMP13
DB01996,MMP3
DB01997,NOS3
DB01997,NOS1
DB01997,NOS2A
DB01998,SERPINA1
DB02004,DPP4
DB02007,HK1
DB02007,PYGM
DB02007,GPI
DB02007,AKR1B1
DB02008,PCK1
DB02010,LCK
DB02010,PIM1
DB02010,ITK
DB02010,SYK
DB02010,MAPKAPK2
DB02010,GSK3B
DB02010,CSK
DB02010,CDK2deltaT
DB02010,PIK3CG
DB02010,PDPK1
DB02010,PRKCQ
DB02010,ZAP70
DB02010,CHRM1
DB02010,ABCB1
DB02011,OTC
DB02014,PTPN1
DB02016,LSS
DB02018,TPSB2
DB02020,AKR1B1
DB02021,AKR1B1
DB02027,NOS3
DB02027,NOS1
DB02029,EPHX2
DB02032,ACE
DB02034,MAN2A1
DB02044,NOS3
DB02044,NOS2A
DB02044,NOS1
DB02045,PRSS1
DB02047,PTGS1
DB02048,NOS3
DB02049,MMP13
DB02052,CDK5
DB02052,CDC2
DB02052,GSK3B
DB02052,CDK2deltaT
DB02054,OAT
DB02056,AKR1C3
DB02057,GRIA2
DB02058,FGFR2
DB02058,FGFR1
DB02059,GAPDH
DB02059,SIRT5
DB02062,MME
DB02062,LTA4H
DB02063,PRSS1
DB02067,SHMT1
DB02068,GATM
DB02068,ALAD
DB02069,CA2
DB02071,MMP13
DB02072,PTPN1
DB02073,HMOX1
DB02073,BLVRB
DB02076,GPI
DB02077,NOS3
DB02077,NOS1
DB02078,FYN
DB02078,PPIF
DB02079,AGXT
DB02080,PLA2G2A
DB02080,TTPA
DB02081,PRSS1
DB02084,PRSS1
DB02087,CA2
DB02089,PYGL
DB02090,MMP3
DB02091,CDK2deltaT
DB02093,GPI
DB02095,MAOB
DB02095,MAOB
DB02096,ADA
DB02097,UCK2
DB02098,RNASE3
DB02098,RNASE1
DB02098,RNASE2
DB02101,AKR1B1
DB02103,HSP90B1
DB02104,DHFR
DB02105,COMT
DB02106,THRB
DB02108,CTSB
DB02109,ADSSL1
DB02110,PTGS1
DB02110,CYCS
DB02112,PRSS1
DB02115,ALDH2
DB02115,ABCG2
DB02116,CDK2deltaT
DB02116,CDK5
DB02116,CDC2
DB02116,MAPK1
DB02118,MMP12
DB02123,ABCB11
DB02126,HBA1
DB02126,HBB
DB02131,ADH1C
DB02132,AKR1B1
DB02141,NOS3
DB02142,CCBL1
DB02142,BCAT2
DB02143,NOS1
DB02144,PITPNA
DB02148,CTSB
DB02152,MET
DB02152,MAP2K1
DB02153,GSR
DB02153,PRDX2
DB02153,FABP4
DB02158,MTAP
DB02161,CES1
DB02161,CES1
DB02162,HINT1
DB02165,GSTM1
DB02166,ACHE
DB02169,PPP1CC
DB02170,CSNK2A1
DB02175,SRC
DB02175,SNRPA
DB02177,ITGAL
DB02179,TTR
DB02181,NME1
DB02183,HINT1
DB02187,HSD17B1
DB02187,ESR1
DB02195,MAPK14
DB02196,UAP1
DB02196,GALE
DB02196,ABO
DB02197,CDK2deltaT
DB02198,PTGS1
DB02205,GAPDHS
DB02207,NOS3
DB02207,NOS2A
DB02209,ODC1
DB02209,PNPO
DB02210,HRAS
DB02210,NR3C1
DB02211,MAOB
DB02211,MAOB
DB02216,CTSD
DB02216,MGMT
DB02217,NT5M
DB02218,AMY2A
DB02218,AMY2A
DB02220,CA2
DB02221,CA2
DB02222,NP
DB02226,ACHE
DB02230,NP
DB02234,NOS2A
DB02234,NOS3
DB02235,APP
DB02236,GART
DB02239,ALAD
DB02243,CTSF
DB02249,ADH1C
DB02258,RARG
DB02259,PTPN1
DB02260,ALAD
DB02261,GM2A
DB02261,ABCB1
DB02262,DHODH
DB02264,FGF1
DB02264,HGF
DB02264,HS3ST3A1
DB02266,PTGS2
DB02266,PTGS1
DB02266,AKR1C3
DB02266,AR
DB02266,PPARA
DB02266,PPARG
DB02266,TTR
DB02266,hROAT1
DB02267,ASL
DB02269,PRSS1
DB02272,ALAD
DB02277,MAPK14
DB02281,MTAP
DB02282,MTAP
DB02285,FTL
DB02287,F2
DB02287,PRSS1
DB02287,PLAU
DB02288,PRSS1
DB02292,CA2
DB02292,STS
DB02296,REN
DB02297,CDK2deltaT
DB02300,VDR
DB02300,MPO
DB02300,CYP24A1
DB02303,DPYD
DB02306,PCTP
DB02308,PRSS3
DB02309,ATIC
DB02309,HPRT1
DB02310,METAP2
DB02311,FKBP1A
DB02315,PDE2A
DB02315,PRKAR1A
DB02315,hROAT1
DB02318,MAN2A1
DB02320,PYGM
DB02320,PYGL
DB02322,CCL5
DB02323,HSD17B1
DB02325,GCH1
DB02325,GDF5
DB02325,RNASE1
DB02325,PLA2G2A
DB02325,GM2A
DB02325,CHIT1
DB02325,DCXR
DB02325,TNF
DB02325,AHCY
DB02326,MMP8
DB02328,CTH
DB02329,HSD11B1
DB02335,NOS3
DB02336,SRC
DB02337,BHMT
DB02338,TXNRD1
DB02338,DPYD
DB02338,AASS
DB02340,F13A1
DB02341,ELA2
DB02342,HIF1A
DB02342,COMT
DB02342,CYP1B1
DB02342,CYP19A1
DB02342,SHBG
DB02343,ACHE
DB02345,NME1
DB02347,GRIA2
DB02348,PYGM
DB02350,MMP3
DB02352,MAPK14
DB02352,LTA4H
DB02353,CCL5
DB02354,PRSS1
DB02358,MTHFD1
DB02359,HSP90AA1
DB02360,CTSG
DB02363,RNASE1
DB02366,PRSS1
DB02367,MMP3
DB02371,C1S
DB02373,FHIT
DB02375,PIK3CG
DB02375,ABCC1
DB02377,NP
DB02377,GCH1
DB02378,BACE1
DB02379,PYGM
DB02379,GCK
DB02379,GNPDA1
DB02379,NUDT9
DB02379,AMY1A
DB02379,AMY2A
DB02379,LGALS2
DB02379,PTGS1
DB02379,HK1
DB02379,LGALS7
DB02379,PYGL
DB02379,SFTPD
DB02379,IFNB1
DB02379,AMY2A
DB02381,ARG1
DB02383,AKR1B1
DB02388,MAPK10
DB02391,NP
DB02393,PFKFB1
DB02395,NQO1
DB02398,PLAU
DB02400,NQO1
DB02401,LDHB
DB02404,ACHE
DB02407,CDK2deltaT
DB02417,TTR
DB02419,PPIA
DB02420,PTPN1
DB02422,MAN1B1
DB02424,HSP90AB1
DB02424,HSP90AA1
DB02424,HSP90B1
DB02426,SLC25A4
DB02427,DHFR
DB02429,CA2
DB02431,UCK2
DB02432,SRC
DB02435,PRSS1
DB02436,PTPN1
DB02445,GNPDA1
DB02447,PYGM
DB02448,PLA2G2A
DB02449,MMP3
DB02452,TK1
DB02458,GSTM1
DB02458,GSTM2
DB02459,CFB
DB02462,NOS2A
DB02463,PRSS1
DB02464,PRSS1
DB02465,FAAH
DB02466,RARG
DB02468,HMOX1
DB02471,PYGM
DB02472,ADA
DB02473,PLAU
DB02479,CA2
DB02481,ADH1B
DB02482,RHO
DB02482,CDK7
DB02482,S100A11
DB02482,MAPK12
DB02482,PRKCQ
DB02482,AURKA
DB02482,MAPK1
DB02483,LDHA
DB02483,BST1
DB02486,GSTA1
DB02486,GSTA1
DB02490,CKM
DB02491,FGFR2
DB02492,MAN2A1
DB02498,PARP1
DB02499,ARG1
DB02504,PLA2G2A
DB02506,PPP2CA
DB02507,CYP2C9
DB02507,CYP2C9
DB02508,FDPS
DB02509,MAOB
DB02509,NR1H4
DB02509,MAOB
DB02510,EPRS
DB02512,ALDOA
DB02515,PFKFB1
DB02518,AKR1B1
DB02519,PYGM
DB02526,PRSS1
DB02526,PLAU
DB02527,PRKAR1A
DB02527,ABCC4
DB02527,hROAT1
DB02530,GATM
DB02530,GABBR1
DB02530,GABBR2
DB02530,SLC36A1
DB02535,CA2
DB02538,CDK2deltaT
DB02541,PRSS3
DB02545,NR1H4
DB02546,HDAC1
DB02546,HDAC2
DB02546,HDAC3
DB02546,HDAC6
DB02546,HDAC8
DB02547,GMDS
DB02548,GPI
DB02550,HSP90AA1
DB02551,PLAU
DB02552,FDPS
DB02553,GSR
DB02555,IL2
DB02556,CCBL1
DB02556,CRH
DB02556,SLC7A5
DB02557,MME
DB02558,MME
DB02559,DHFR
DB02562,PAH
DB02565,HDAC8
DB02568,NP
DB02569,NME1
DB02573,RNASE1
DB02581,IL2
DB02583,DHFR
DB02585,PRSS3
DB02587,CFTR
DB02587,ABCB1
DB02589,NOS3
DB02594,DCK
DB02594,DCK
DB02596,NMNAT3
DB02597,MME
DB02598,PAM
DB02602,CA2
DB02603,CDK2deltaT
DB02604,PYGM
DB02607,NME1
DB02610,CA2
DB02613,DHODH
DB02615,PTPN1
DB02615,ESR1
DB02616,ADA
DB02620,PTPN1
DB02621,ACTA1
DB02622,PTPN1
DB02624,SLC9A1
DB02628,BIRC4
DB02633,NQO1
DB02633,GSTP1
DB02635,BCAT2
DB02637,SPR
DB02638,AVPR2
DB02638,AVPR1B
DB02638,AVPR1A
DB02640,METAP2
DB02643,IGF1
DB02643,MAOB
DB02644,NOS2A
DB02644,NOS1
DB02647,CDK2deltaT
DB02648,CRAT
DB02648,CROT
DB02651,PTPN1
DB02656,PIM1
DB02656,PIK3CG
DB02659,FECH
DB02659,ADH1C
DB02659,ESRRG
DB02659,FABP6
DB02659,MT-CO1
DB02659,MT-CO2
DB02659,CES1
DB02659,NR1H4
DB02659,ABCB11
DB02659,ABCB1
DB02659,ABCC1
DB02659,ABCC2
DB02659,SLCO1B1
DB02659,ABCC3
DB02659,ABCC4
DB02660,PDE4B
DB02661,PAPSS1
DB02662,PTPN1
DB02665,PRSS1
DB02673,ACHE
DB02676,PDE4D
DB02678,LGALS7
DB02679,CA2
DB02679,CTSK
DB02684,EPRS
DB02685,CTSB
DB02689,ARG1
DB02690,PARP1
DB02691,FABP6
DB02691,SLCO1B1
DB02696,B4GALT1
DB02697,MMP13
DB02697,MMP3
DB02698,TTR
DB02701,LDHA
DB02701,PARP1
DB02701,SIRT5
DB02701,BST1
DB02701,CYP2D6
DB02701,CYP3A4
DB02703,ABCB11
DB02703,ABCC2
DB02705,PLAU
DB02709,NQO2
DB02709,CSNK2A1
DB02709,PTGS1
DB02709,PTGS2
DB02709,ALOX15
DB02709,ALOX5
DB02709,ITGB3
DB02709,APP
DB02709,SNCA
DB02709,ESR1
DB02709,MTNR1A
DB02709,MTNR1B
DB02709,NR1I2
DB02709,SLC2A1
DB02709,CBR1
DB02709,PPARA
DB02709,PPARG
DB02709,AKT1
DB02709,YARS
DB02709,CYP1A2
DB02709,CYP1B1
DB02709,CYP3A4
DB02709,TTR
DB02709,ALB
DB02710,LCN2
DB02712,AKR1B1
DB02714,RNASE1
DB02715,ESR1
DB02716,EIF4E
DB02719,PYGM
DB02720,PYGM
DB02721,ADH1C
DB02721,ADH1B
DB02721,ADH1A
DB02723,F2
DB02726,PKM2
DB02726,PKLR
DB02727,NOS1
DB02728,MIF
DB02731,OXCT1
DB02733,CDK4
DB02733,MAPK1
DB02733,MAPK3
DB02733,CDK2deltaT
DB02735,STS
DB02740,HLA-A
DB02741,RARG
DB02742,MAN2A1
DB02742,MAN1B1
DB02744,PRSS1
DB02745,SLC29A1
DB02746,ESR1
DB02746,PGR
DB02746,ESR2
DB02746,PPARA
DB02746,PPARD
DB02746,PPARG
DB02746,RXRA
DB02746,RXRB
DB02746,RXRG
DB02746,SLCO2B1
DB02750,SLC7A5
DB02750,SLC7A8
DB02751,GAMT
DB02754,HSP90AB1
DB02754,HSP90AA1
DB02757,ADH1C
DB02757,ESR1
DB02757,ESR2
DB02762,SRC
DB02763,IL12B
DB02767,TLR4
DB02772,ATOX1
DB02772,ACTA1
DB02772,TAS1R2
DB02773,PTGS1
DB02776,FABP4
DB02778,FBP1
DB02779,PTPN11
DB02783,GOT2
DB02784,PTPN1
DB02789,SULT2B1
DB02789,NR1I2
DB02796,NP
DB02800,SHMT1
DB02803,REN
DB02805,RNASE1
DB02811,BCHE
DB02811,BCHE
DB02812,PRSS1
DB02813,HEXB
DB02818,GRIA2
DB02820,HSD17B10
DB02821,OAT
DB02822,ADH1C
DB02824,SHMT1
DB02824,ODC1
DB02825,ACHE
DB02827,PTPN1
DB02830,ADA
DB02831,DCXR
DB02833,CDK2deltaT
DB02834,AKR1B1
DB02840,HSP90AA1
DB02843,PYGM
DB02845,BCHE
DB02845,ACHE
DB02845,BCHE
DB02848,FBP1
DB02850,HPD
DB02852,GRIK2
DB02853,SLC36A1
DB02854,SULT2A1
DB02854,HSD17B11
DB02855,CTSB
DB02857,NP
DB02859,ACACB
DB02860,PPP1CC
DB02861,CA2
DB02866,CA2
DB02868,CALM1
DB02869,CTSL2
DB02869,CTSK
DB02871,ADH1C
DB02872,MDM2
DB02873,MAPK14
DB02875,PRSS1
DB02877,RARB
DB02878,ALAD
DB02884,ZFY
DB02887,NME1
DB02888,FKBP1A
DB02889,AMY2A
DB02889,AMY2A
DB02893,METAP2
DB02894,CA2
DB02895,GSR
DB02898,CDK2deltaT
DB02901,HSD17B1
DB02901,AR
DB02901,ESR1
DB02901,NR3C2
DB02901,CYP17A1
DB02901,CYP19A1
DB02901,SHBG
DB02901,ABCB1
DB02902,SULT1E1
DB02908,SRC
DB02910,DCI
DB02910,ACADM
DB02911,NOS3
DB02915,CDK2deltaT
DB02917,HDAC8
DB02918,PDE4D
DB02919,DHFR
DB02925,SLC12A1
DB02930,BST1
DB02930,PFKFB1
DB02930,PMS2
DB02932,AR
DB02933,MTAP
DB02935,HSP90B1
DB02936,PLA2G2A
DB02942,EEA1
DB02943,GSTA1
DB02943,GSTA1
DB02950,CDK5
DB02950,CDC2
DB02950,CDK2deltaT
DB02952,CRH
DB02952,NPY
DB02953,MMP8
DB02955,CNR1
DB02955,CNR2
DB02955,TRPV1
DB02963,CDK2deltaT
DB02964,PYGM
DB02966,GRIA2
DB02967,CLC
DB02973,CDK2deltaT
DB02977,PTPN1
DB02979,NOS3
DB02983,CLC
DB02983,ESR2
DB02984,MAPK14
DB02986,CA2
DB02987,RNASE1
DB02989,PRSS1
DB02991,NOS1
DB02994,NOS3
DB02994,AKR1B1
DB02998,PGR
DB02998,AR
DB02998,NR3C2
DB02999,GRIA2
DB02999,GRIK2
DB03003,GSTM4
DB03003,GSTA1
DB03003,GSTP1
DB03005,ACHE
DB03008,MAN2A1
DB03009,FABP4
DB03010,TUBA3C
DB03010,TUBB
DB03010,TUBB1
DB03010,TUBB2C
DB03010,TUBB4
DB03010,TUBA4A
DB03010,TUBB3
DB03010,TUBA1C
DB03010,TUBA8
DB03010,TUBA1B
DB03010,TUBA1A
DB03013,B4GALT1
DB03015,ADA
DB03016,PRSS1
DB03017,ADH5
DB03017,GM2A
DB03017,PLA2G2A
DB03017,GLTP
DB03017,LTF
DB03017,C8G
DB03017,TLR4
DB03017,PPARA
DB03017,ALB
DB03019,CDK2deltaT
DB03020,ADH1C
DB03021,ACTA1
DB03023,LCK
DB03023,SRC
DB03024,REN
DB03028,CTSD
DB03032,GSTM4
DB03033,MMP13
DB03033,MMP3
DB03035,CSNK2A1
DB03039,CA2
DB03040,LTF
DB03041,B3GAT3
DB03041,GALE
DB03042,GPI
DB03044,MAPK14
DB03046,PLAU
DB03048,DPYD
DB03052,TBXAS1
DB03056,CES1
DB03058,CFD
DB03059,HADH
DB03059,ACADS
DB03060,DHFR
DB03061,ADH1C
DB03065,NOS3
DB03066,SLC16A7
DB03066,SLC16A1
DB03066,SLC16A3
DB03067,PYGM
DB03070,IMPDH2
DB03072,PARP1
DB03073,PARP1
DB03078,SRC
DB03081,PRSS1
DB03082,PLAU
DB03083,CSNK1G2
DB03084,MAPK10
DB03085,G6PD
DB03086,METAP2
DB03088,VEGF
DB03088,AMY2A
DB03088,CCL8
DB03088,ANG
DB03088,AMY1A
DB03088,AMY2A
DB03092,AMY1A
DB03092,AMY2A
DB03092,AMY2A
DB03093,HSP90AA1
DB03095,GALE
DB03096,CTSD
DB03100,NOS2A
DB03100,NOS3
DB03101,NP
DB03102,PTPN1
DB03103,NME1
DB03104,SRC
DB03106,GBA
DB03106,CDIPT
DB03109,CHIT1
DB03110,MAPK14
DB03114,SRC
DB03115,MAP2K1
DB03121,PLA2G2A
DB03124,CASP3
DB03125,DHFR
DB03127,KLK6
DB03127,PRSS3
DB03127,ATOX1
DB03127,DCI
DB03127,ST14
DB03127,PLAU
DB03127,PRSS1
DB03127,CSNK2A1
DB03127,KLK1
DB03128,ACHE
DB03128,CHRM1
DB03128,CHRM2
DB03128,CHRM3
DB03128,CHRM4
DB03128,CHRNA7
DB03128,CYP2D6
DB03128,SLC22A5
DB03129,PRSS3
DB03130,GLO1
DB03133,PYGM
DB03136,F2
DB03136,PRSS1
DB03136,PLAU
DB03137,HSP90AA1
DB03144,NOS3
DB03144,NOS2A
DB03144,ARG1
DB03144,NOS1
DB03147,POR
DB03147,GCDH
DB03147,ACADM
DB03147,MAOA
DB03147,ACADS
DB03147,NOS1
DB03147,NQO1
DB03147,GSR
DB03147,CYB5R3
DB03147,NQO2
DB03147,IVD
DB03147,XDH
DB03147,DPYD
DB03147,TXNRD1
DB03147,ACAD8
DB03147,AIFM1
DB03147,DLD
DB03147,MAOB
DB03147,NDUFA9
DB03147,MAOB
DB03150,DTYMK
DB03152,TGM3
DB03152,RHO
DB03153,HPRT1
DB03154,PTPN1
DB03155,RNASE1
DB03159,F2
DB03159,PRSS1
DB03159,PLAU
DB03166,SLCO2B1
DB03166,SLC16A1
DB03167,TTR
DB03169,HMGCR
DB03173,PRSS1
DB03176,THRB
DB03176,THRA
DB03181,THRB
DB03183,PDE4D
DB03185,CDA
DB03185,CDA
DB03186,RNASE1
DB03187,GCSH
DB03191,MAT1A
DB03192,HSD17B4
DB03193,PPARA
DB03193,FABP3
DB03193,ALB
DB03195,DTYMK
DB03203,GLTP
DB03203,ABCB1
DB03206,MAN1B1
DB03207,MMP8
DB03213,PRSS1
DB03214,ACCS
DB03216,AHCY
DB03217,SRC
DB03218,PYGM
DB03220,ADA
DB03221,CA2
DB03222,POLB
DB03226,ADH1C
DB03226,HRAS
DB03227,NMNAT1
DB03227,NMNAT3
DB03227,BST1
DB03233,DTYMK
DB03239,TTR
DB03240,GRIA2
DB03243,PRSS1
DB03245,GCDH
DB03247,POR
DB03247,PPCDC
DB03247,BLVRB
DB03247,PNPO
DB03247,RFK
DB03247,NOS1
DB03247,DPYD
DB03247,DHODH
DB03247,POR
DB03250,PYGM
DB03251,PRSS1
DB03253,DPP4
DB03255,ALB
DB03256,FTCD
DB03262,CA2
DB03267,PCK1
DB03268,SRC
DB03270,CA2
DB03273,AHCY
DB03276,GRB2
DB03279,RARG
DB03280,DTYMK
DB03283,ACHE
DB03286,PYGM
DB03288,PYGL
DB03294,CA2
DB03297,HPN
DB03297,CMA1
DB03298,SRC
DB03305,NOS3
DB03306,SRC
DB03307,CDK2deltaT
DB03309,SULT2B1
DB03310,GSTM2
DB03310,GSR
DB03311,PTPN1
DB03314,GSTM1
DB03316,TNFSF13B
DB03317,CYP2C9
DB03317,CYCS
DB03319,GRIA2
DB03326,RNASE1
DB03328,XDH
DB03329,CTSB
DB03330,GLO1
DB03331,GAPDHS
DB03332,NOS3
DB03333,CA2
DB03336,COMT
DB03337,PRSS1
DB03338,PPARD
DB03338,FKBP1A
DB03345,GLO1
DB03345,PNPO
DB03345,SERPINA1
DB03346,SULT1E1
DB03346,TTR
DB03347,TP53
DB03348,ACHE
DB03349,PDE4B
DB03349,HINT1
DB03351,DHFR
DB03354,PYGM
DB03359,ACHE
DB03365,CDK2deltaT
DB03366,NOS2A
DB03366,PIM1
DB03366,LTA4H
DB03366,GPHN
DB03366,CYCS
DB03367,MMP12
DB03368,MMP3
DB03370,ADA
DB03372,IL2
DB03373,PRSS1
DB03374,PRSS1
DB03376,EPRS
DB03380,NPY
DB03381,RHO
DB03382,PREP
DB03382,SOD1
DB03383,PYGM
DB03384,CASP7
DB03385,CA2
DB03390,ACPP
DB03392,PYGM
DB03393,PPIA
DB03395,REN
DB03396,METAP2
DB03397,UAP1
DB03397,GALE
DB03401,PSCD2
DB03401,ITPKA
DB03403,CMPK
DB03403,UCK2
DB03405,CTSK
DB03408,GSS
DB03413,DUT
DB03414,MAN2A1
DB03415,ACADM
DB03417,PRSS1
DB03419,DPYD
DB03424,LTA4H
DB03424,SLC15A1
DB03424,SLC15A2
DB03425,GRIK2
DB03428,CDK5
DB03428,CDC2
DB03428,CDK2deltaT
DB03429,SLC25A4
DB03434,GNLY
DB03435,CMPK
DB03435,B3GAT3
DB03435,ABO
DB03435,B3GAT1
DB03439,AMY1A
DB03439,AMY2A
DB03439,AMY2A
DB03442,ATIC
DB03443,PRSS1
DB03444,GSK3B
DB03447,RNASE1
DB03448,RNASE4
DB03448,RNASE1
DB03449,NOS2A
DB03449,NOS1
DB03451,VDR
DB03453,IL2
DB03455,IL2
DB03456,CTSK
DB03459,CAD
DB03461,ADH1B
DB03461,POR
DB03461,ME1
DB03461,AKR1B1
DB03461,AKR1C2
DB03461,HSD17B1
DB03461,NNT
DB03461,HSD11B1
DB03461,SPR
DB03461,DCXR
DB03461,IDH1
DB03461,AKR1C1
DB03461,NOS1
DB03461,G6PD
DB03461,DHFR
DB03461,MTHFD1
DB03461,AKR1C3
DB03461,BLVRB
DB03461,CRYZ
DB03461,HMGCR
DB03461,MDH1
DB03461,HSD17B8
DB03461,DECR1
DB03466,RARG
DB03467,ESR1
DB03467,AKR1C1
DB03467,CYP1B1
DB03467,SHBG
DB03467,CYP19A1
DB03467,ESR2
DB03467,SLCO2B1
DB03467,ABCB1
DB03467,ABCC1
DB03467,ABCG2
DB03468,PNMT
DB03471,PLA2G2A
DB03476,PLAU
DB03477,PTGS2
DB03478,SIRT5
DB03479,PYGM
DB03480,DHODH
DB03483,PTPN1
DB03485,LTF
DB03486,CANT1
DB03490,CDK2deltaT
DB03491,NME1
DB03495,AMY2A
DB03495,AMY2A
DB03496,CDK2deltaT
DB03496,CDK5
DB03496,CDK9
DB03496,CDC2
DB03496,CDK6
DB03496,EGFR
DB03496,CDK4
DB03496,CDK8
DB03496,CDK7
DB03496,PYGM
DB03496,PYGB
DB03496,PYGL
DB03496,ABCG2
DB03499,ME2
DB03501,B4GALT1
DB03501,ABO
DB03501,GALE
DB03504,HSP90AA1
DB03506,APRT
DB03507,TNFRSF1A
DB03509,PARP1
DB03510,ADSSL1
DB03512,RNASE1
DB03516,DPYD
DB03516,XDH
DB03523,DHODH
DB03525,SRC
DB03526,CA2
DB03535,PREP
DB03536,CTSF
DB03539,CHIT1
DB03541,NQO2
DB03541,TYMS
DB03542,IMPA1
DB03546,GART
DB03551,NP
DB03552,TH
DB03553,hROAT1
DB03553,SLC22A11
DB03554,DPYD
DB03555,PRSS1
DB03556,CBR1
DB03556,CBR1
DB03557,PTPN1
DB03559,ADH1C
DB03559,ADH4
DB03566,TXNRD1
DB03566,ADRB1
DB03566,ADRB2
DB03566,SLC22A4
DB03568,BCHE
DB03568,BCHE
DB03572,ADA
DB03573,CTSF
DB03575,GRIN3A
DB03575,OPRS1
DB03577,ACPP
DB03581,GPI
DB03583,CDK2deltaT
DB03585,ALB
DB03585,hROAT1
DB03588,CTSB
DB03589,ME2
DB03591,SRC
DB03593,DCPS
DB03594,CA2
DB03595,PRSS1
DB03596,CA2
DB03597,PDE9A
DB03597,PDE5A
DB03597,GSTM4
DB03598,CA2
DB03600,FURIN
DB03600,GLTP
DB03600,PPARG
DB03600,ALB
DB03602,GSTA1
DB03602,GLO1
DB03602,GSTA1
DB03604,THRB
DB03606,PDE4D
DB03606,PDE4B
DB03608,PRDX5
DB03608,PRSS1
DB03608,ABP1
DB03609,NP
DB03611,MAT1A
DB03612,HADH
DB03615,P4HB
DB03616,ACTA1
DB03619,NR1H4
DB03619,GSTP1
DB03619,ABCB11
DB03621,FKBP1A
DB03622,MMP8
DB03623,MAPK10
DB03626,NQO1
DB03628,SRC
DB03632,CHIT1
DB03633,GM2A
DB03635,PPBP
DB03636,MMP8
DB03637,PRSS3
DB03639,DHPS
DB03642,CTSK
DB03643,PRSS1
DB03643,HPN
DB03650,PIM1
DB03657,PYGM
DB03660,DPP4
DB03661,CTSL
DB03661,GLIPR2
DB03661,PTPN1
DB03661,CDC25B
DB03663,CDK2deltaT
DB03664,CMPK
DB03666,DTYMK
DB03667,PTGS1
DB03670,PTPN1
DB03672,BCHE
DB03673,PAH
DB03677,EPHX2
DB03680,ME2
DB03680,ME3
DB03682,TTR
DB03683,MMP9
DB03685,B4GALT1
DB03685,ISG20
DB03686,GSTP1
DB03690,PITPNA
DB03691,CTSF
DB03693,CSNK1G2
DB03695,DHFR
DB03696,LSS
DB03697,CA2
DB03701,SLC6A3
DB03701,CYP3A4
DB03703,ADH1B
DB03704,ADH5
DB03706,GSTM4
DB03707,NOS3
DB03707,NOS1
DB03708,PAPSS1
DB03709,PLG
DB03710,NOS1
DB03712,SRC
DB03714,PTPN1
DB03719,HSP90B1
DB03721,AZGP1
DB03721,CES1
DB03721,SELP
DB03721,SELE
DB03721,REG1A
DB03721,CES1
DB03722,PARP1
DB03725,PCK1
DB03726,RNASE1
DB03727,UROD
DB03729,PLAU
DB03731,ARG1
DB03731,ARG2
DB03732,BST1
DB03736,REN
DB03737,CDK2deltaT
DB03738,PPCDC
DB03740,IGHG1
DB03740,ACE
DB03740,ACHE
DB03740,GBA
DB03740,SIGLEC7
DB03742,ESR1
DB03744,PYGL
DB03747,HEXB
DB03749,HSP90AA1
DB03752,PTGS1
DB03753,PTGS1
DB03754,CANT1
DB03754,NEIL1
DB03754,AMD1
DB03754,VEGF
DB03756,PPARA
DB03756,PPARG
DB03756,RXRA
DB03756,RXRB
DB03756,RXRG
DB03756,CYP2C9
DB03756,FABP7
DB03758,HSP90AB1
DB03758,HSP90B1
DB03758,DLAT
DB03759,GRIA2
DB03760,GCSH
DB03760,DLAT
DB03765,RNASE1
DB03766,GPHN
DB03766,FABP4
DB03767,CTSS
DB03769,AHCY
DB03772,ABO
DB03773,AMY2A
DB03773,AMY2A
DB03773,SLC16A7
DB03773,SLC16A1
DB03777,PIM1
DB03777,PDPK1
DB03781,ACACB
DB03782,PLAU
DB03783,PTGS1
DB03783,CYP1A2
DB03783,CYP2D6
DB03783,CYP2A6
DB03783,CYP2C9
DB03783,CYP3A4
DB03783,hROAT1
DB03784,PLA2G2A
DB03788,THRB
DB03791,NR1H2
DB03792,RNASE1
DB03793,HRSP12
DB03793,RAB9
DB03793,PRDX5
DB03793,SLC15A1
DB03793,SLCO2B1
DB03793,SLC16A1
DB03796,HNF4G
DB03796,CYP2C8
DB03796,TRAPPC3
DB03796,RHO
DB03796,SEC14L2
DB03796,PPARA
DB03796,FABP4
DB03796,FABP5
DB03796,FABP3
DB03796,ALB
DB03796,ABCB1
DB03800,TYMS
DB03801,CDK2deltaT
DB03802,ESR1
DB03807,PDE4B
DB03809,HSP90AA1
DB03814,ACHE
DB03814,HSD11B1
DB03814,B4GALT1
DB03814,QDPR
DB03814,ASL
DB03814,L3MBTL
DB03814,BCHE
DB03814,CMA1
DB03814,GSTP1
DB03814,BCHE
DB03821,ARSA
DB03821,ARSA
DB03822,BCHE
DB03822,BCHE
DB03824,PNMT
DB03825,ABCC1
DB03828,SRC
DB03832,CROT
DB03835,PYGM
DB03837,CTSS
DB03841,XDH
DB03844,CA2
DB03845,DTYMK
